month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_feet,median_listing_price_per_square_feet_mm,median_listing_price_per_square_feet_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio_mm,pending_ratio_yy
201912,36532,"fairhope, al",*,450050,-0.0405,,498,-0.0778,,95,-0.0306,,68,-0.2917,-0.32,12,2,0.5,64,-0.5294,-0.2381,124,0,,170.0912665,-0.0123,0.0229,2688,4.00E-04,0.1034,604645,0.0467,0.1388,622,-0.0633,0.249,0.0194,0.249
201912,29585,"pawleys island, sc",*,339050,-0.0314,-0.0835,493,-0.0199,-0.0921,164.5,0.0411,,60,0,0.0714,4,,-0.5,44,-0.4211,-0.2667,107,0.0388,0.019,0,,-1,0,,-1,477589,-0.0243,-0.0961,600,-0.0099,0.217,0.0123,0.0237
201912,30075,"roswell, ga",,522000,-0.0056,0.0254,491,-0.1121,-0.0141,69,0.1311,-0.0143,100,-0.3902,-0.0741,4,-0.75,,136,-0.3929,0.4167,171,-0.0707,0.0059,155.9711856,0.0122,0.03,2892,-0.0341,0.0329,679913,0.0292,0.0316,662,-0.1018,0.3483,0.0155,0.0069
201912,33418,"palm beach gardens, fl",,623045,0.0383,0.1866,490,0.002,-0.0737,81.5,0.0316,0.1319,112,-0.0667,0.2174,4,0,-0.5,76,-0.4571,-0.5476,145,0.0357,0.2719,236.1767158,0.0192,0.0449,2635,0.0084,0.0993,1162109,0.0216,0.186,635,0.0095,0.2959,0.0096,0.0804
201912,78253,"san antonio, tx",,297204,-0.0095,-0.0092,490,0.002,0.276,64,0.0667,-0.1111,136,0,0.2593,44,0,0.1,152,0,0.2667,191,-0.0683,0.1369,124.3004735,0.0044,0.0564,2504,-0.0103,-0.0515,310540,-0.0063,0.0106,681,-0.0187,0.3898,-0.0294,-0.0477
201912,34120,"naples, fl",,349549.5,-0.0011,0.0014,489,-0.002,-0.1569,79,0.0676,-0.092,100,-0.3243,0.25,8,1,-0.5,88,-0.12,-0.3889,159,0.0063,0.1277,190.7016401,-0.0067,0.0082,1932.5,-0.0105,-0.0018,436961,-0.0083,0.025,648,0,0.3252,0.0027,0.082
201912,32174,"ormond beach, fl",,329450,-0.0018,0.0592,489,-0.0317,-0.1314,74,0.1045,0.0571,112,-0.1515,-0.2432,0,-1,-1,68,-0.3929,-0.32,46,0,0.2778,157.7205882,0.0137,0.0699,2127,-0.0019,0.0129,417934,0.0022,0.0488,535,-0.029,0.0941,0.003,0.0301
201912,34108,"naples, fl",*,977050,0.0284,,483,0.0432,0.0042,99.5,-0.2227,0.0934,68,-0.2609,-0.15,0,-1,-1,56,-0.0667,-0.0667,92,0.011,0.2432,486.0394882,0.0029,0.037,1956,0.0262,0.1114,1712251,0.007,0.0857,575,0.0379,0.1905,-0.0061,0.0366
201912,32169,"new smyrna beach, fl",*,447500,0.0055,0.0169,480,-0.0224,,92.5,-0.016,-0.1514,72,-0.3077,-0.3077,0,-1,-1,68,-0.4138,-0.4138,94,-0.1215,3.4762,308.9718864,0.0148,0.1548,1436,0.0077,-0.1878,559357,-0.0026,-0.1335,574,-0.0401,0.1958,-0.0221,0.1643
201912,33414,"wellington, fl",,646550,0.0344,0.2432,478,-0.0185,-0.1815,91.5,-0.0266,-0.1029,76,-0.4412,-0.3667,4,0,0,80,-0.3103,-0.375,127,-0.1119,0.0242,233.346758,0.0319,0.126,2754,0.0069,0.056,2051647,0.0213,0.2114,605,-0.0397,0.2657,-0.0279,0.0534
201912,33304,"fort lauderdale, fl",*,599500,-0.0173,,476,0.0042,,109,-0.1417,,60,-0.2857,-0.2105,0,,-1,68,-0.15,-0.0556,146,0.0069,3.4242,388.9705882,-0.0188,-0.0481,1359,-0.0307,-0.0867,1032640,-0.0019,-0.0175,622,0.0048,0.3067,8.00E-04,0.2431
201912,8260,"wildwood, nj",,339950,0.0149,-0.0261,475,-0.0346,-0.1894,101.5,0.2688,-0.0688,36,-0.5714,-0.4706,0,,-1,16,-0.6667,-0.5556,27,-0.069,0.5882,214.2285714,0,0.1152,926,0.0154,0.2514,452943,0.0269,0.0833,502,-0.0365,0.0568,-0.0021,0.0278
201912,23188,"williamsburg, va",,399500,0.0011,0.0946,473,-0.1059,-0.2156,99,0.0206,0.125,88,-0.0435,-0.0833,0,-1,,68,-0.0556,0.2143,124,-0.2152,0.181,159.6533867,0.0286,0.0946,2446.5,-0.0119,0.0035,433298,0.017,0.1297,597,-0.131,0.2622,-0.0365,0.088
201912,30519,"buford, ga",,370121.5,0.0111,0.0262,473,-0.0042,-0.0707,60,0.0526,-0.0769,112,-0.3778,-0.3333,8,0,-0.6,116,-0.1944,0.381,169,-0.2248,-0.1421,119.6973295,0.0356,0.1183,2891,0.0144,0.1676,451066,-0.0042,0.0487,642,-0.0736,0.3573,-0.1017,-0.0297
201912,29910,"bluffton, sc",,456020,0.0135,0.0506,471,-0.0747,-0.096,91,0.1375,0.0581,76,-0.0952,0.2667,4,0,-0.5,60,-0.4828,-0.1176,246,-0.0611,-0.0502,176.1565696,0.0107,0.0421,2606,0.0046,0.0062,708814,0.0394,0.1114,717,-0.07,0.5223,0.0076,0.0252
201912,30188,"woodstock, ga",,401072.5,0.0028,0.0556,471,-0.0504,-0.1405,59.5,0.1667,-0.0083,144,-0.1818,-0.1628,24,0.2,0.5,80,-0.5,-0.375,226,-0.2467,0.0865,144.6995921,0.0018,0.1273,2374,0.0317,0.0408,435777,0.0105,0.0139,697,-0.1244,0.4798,-0.125,0.1003
201912,30114,"canton, ga",,356932,-0.0031,0.0562,470,-0.0249,-0.1376,66.5,0.1083,0.0076,136,-0.15,-0.2444,20,0.6667,0.25,100,-0.1935,-0.1667,233,-0.1853,0.2328,123.2289562,-0.0114,0.1312,2445.5,-0.0218,0.0237,391843,-2.00E-04,0.0259,703,-0.0846,0.4957,-0.0976,0.149
201912,30080,"smyrna, ga",,375700,-0.0114,-0.0827,467,-0.1036,0.2098,57,0.14,-0.0339,84,-0.5625,-0.2759,8,-0.6,0,108,-0.5263,-0.069,176,-0.1287,0.1579,152.8606623,0.0214,-0.006,1871,0.0011,-5.00E-04,408025,-0.0019,-0.0335,643,-0.1107,0.3769,-0.0108,-0.0169
201912,32092,"saint augustine, fl",,334211.5,5.00E-04,-0.0025,466,-0.0271,0.1311,80.5,-0.064,-0.2184,124,0.1481,0.55,12,-0.25,-0.25,84,-0.1923,0.3125,271,0.0669,0.3618,151.0486971,0.0185,0.0286,2362.5,-0.004,-0.0103,406900,-0.0018,0.0518,737,0.0055,0.5815,0.0513,0.0985
201912,92315,"big bear lake, ca",,517049.5,0.0361,-0.0914,460,-0.1103,0.122,109,0.0481,0.09,40,-0.5833,-0.4118,0,-1,,40,-0.5,-0.1667,76,-0.3504,0.1343,278.4699675,-0.0081,0.0192,1935,0.0614,-0.0881,757186,0.0368,-0.0312,536,-0.1546,0.1652,-0.0611,0.0018
201912,34134,"bonita springs, fl",*,609050,-0.0016,,459,0.0223,,101,-0.1583,,72,-0.28,-0.2174,0,-1,,28,-0.6316,-0.5333,83,-0.0568,0.1067,312.5732677,-0.0112,0.0071,2108.5,0.004,0.0074,1106941,-0.0086,0.0365,542,0.0093,0.1808,-0.0152,0.0515
201912,30143,"jasper, ga",,347950,-0.006,-0.0057,459,-0.0234,0.0246,86,0.1026,-0.2037,52,-0.5,-0.2353,4,,,68,-0.3929,0.3077,106,-0.1311,0.3766,120.6168212,0.0038,0.0652,2487,-0.0285,0.198,424928,-0.0112,-0.0219,565,-0.0456,0.2309,-0.0286,0.0591
201912,77479,"sugar land, tx",*,442500,-0.0055,-0.0146,458,-0.0672,-0.0358,70,0.0606,,64,-0.5,-0.1111,0,-1,-1,88,-0.4211,-0.0435,75,-0.2647,-0.3363,132.1126761,0.0048,-0.0132,3489.5,0.0033,0.0297,572603,-0.0045,-0.0483,533,-0.1012,0.1638,-0.044,-0.0741
201912,75126,"forney, tx",,272707.5,0.0049,-0.0188,458,-0.0595,0.3086,69.5,0.0859,-0.0479,148,0.2333,0.85,32,1.6667,0.6,120,-0.434,0,213,-0.0936,0.4392,123.8153944,-0.0039,0.0431,2240,-0.0018,-0.0231,296164,0.0011,-0.0109,671,-0.0706,0.4651,-0.0175,0.0422
201912,77493,"katy, tx",,309809.5,0.0329,0.0718,456,-0.042,0.1544,73,0.0282,0.0282,104,-0.1333,-0.1333,48,0.3333,-0.2,108,-0.1563,0.125,172,-0.1887,0.1169,123.3167647,0.0093,0.0184,2609,0.016,0.0077,348572,0.0053,0.0273,628,-0.0872,0.3772,-0.0682,-0.0127
201912,60614,"chicago, il",*,749750,0.071,-0.0326,456,-0.2083,-0.013,72.5,0.45,,64,-0.6364,-0.3846,0,,,24,-0.76,-0.3333,148,-0.1294,-0.039,328.7287031,0.0299,0.0274,1462,-0.0253,-0.0181,1180143,0.0491,-0.0088,604,-0.1903,0.3246,0.0294,-0.0088
201912,6840,"new canaan, ct",*,1572550,0.049,,456,-0.1784,,147.5,0.0846,,8,-0.8182,-0.6667,0,,,4,-0.9375,-0.9167,11,-0.0833,-0.2143,379.9398259,0.0088,-0.1121,4500,0.0131,0.1485,2124218,0.0237,0.0052,467,-0.1764,0.0241,0.0025,0.0012
201912,77346,"humble, tx",,264995,0.0055,-0.0184,454,-0.0658,0.2934,65,0.0656,0.0156,116,-0.1944,0.1154,44,1.75,0.8333,116,-0.1471,0.5263,170,-0.0909,0.2593,112.8224697,0.0264,0.0796,2564,0.0079,-0.0542,318429,0.0243,0.0161,624,-0.0728,0.3744,-0.0103,-0.0102
201912,34112,"naples, fl",,239999.5,-0.0281,-0.0206,454,0.0389,-0.06,89,0,-0.0326,80,0.1765,0,0,,,64,-0.36,-0.1579,94,0,-0.0962,166.5281944,-0.0144,-0.0226,1442,-0.0014,0.0198,310888,-0.0096,-0.0552,548,0.032,0.207,-0.0081,-0.0083
201912,10023,"new york, ny",,2047550,0.0263,0.17,453,-0.0679,0.1076,92.5,0.1012,0.0882,52,-0.1333,1.6,0,-1,,48,-0.5,0.2,151,0.0272,0.2177,1109.226725,0.0361,0.1172,680.5,0.0717,0.3087,4246174,0.0323,0.143,604,-0.0458,0.3333,0.0309,0.0302
201912,78641,"leander, tx",,330040,-0.0211,-0.0572,451,-0.1458,-0.1087,70.5,0.1016,-0.06,104,-0.2121,-0.037,36,-0.25,-0.3077,124,0,-0.0882,105,-0.1532,0.2651,156.0469844,0.0078,0.0619,2339.5,-0.0158,-0.0616,424088,-0.0065,-0.014,556,-0.1472,0.2328,-0.002,0.0688
201912,30316,"atlanta, ga",,324426,-0.0474,0.0816,449,-0.1298,-0.0855,65.5,0.31,0.1293,108,-0.4375,-0.1,4,-0.5,-0.5,116,-0.3409,0.2083,229,-0.0378,0.5793,184.143069,-0.0192,0.1809,1412.5,-0.0738,0.0295,363007,-0.029,0.0618,678,-0.1008,0.51,0.0488,0.2147
201912,33301,"fort lauderdale, fl",,1197050,-0.0017,0.1454,447,0.0136,-0.0089,95.5,0.0269,-0.1473,72,0.6364,0,0,-1,-1,56,-0.125,-0.0667,66,-0.12,1,445.8962537,-0.005,0.0028,2392,0.0025,0.139,2230594,0.0164,0.0356,513,-0.0058,0.1477,-0.0224,0.0745
201912,73099,"yukon, ok",,219856,-4.00E-04,0.0378,447,-0.0045,-0.0176,51.5,0.03,-0.2847,132,-0.0571,0.2222,8,0,0,88,-0.2903,0,0,-1,,121.5146627,0.0055,0.0128,1850,0,-0.0133,239269,-0.0092,0.0555,447,-0.0067,0,-0.0022,0
201912,32408,"panama city, fl",*,314500,0.0144,,447,-0.0304,0.0468,102.5,0.1022,-0.0509,72,-0.3077,0.5,4,0,-0.5,48,-0.4783,0.5,1,0,,247.0285781,0.0257,0.1229,1370,0,-0.0939,429482,-0.0018,-0.038,448,-0.0303,0.0022,1.00E-04,0.0022
201912,77433,"cypress, tx",,359950,-3.00E-04,0.0283,446,0.0045,-0.1861,56,0.0182,-0.1765,156,-0.1136,0.1471,28,0.75,-0.6316,144,-0.1,0.2857,209,-0.1606,-0.0188,124.5648421,0.0128,0.0302,2931.5,-0.0228,-0.0176,412085,0.0027,0.0018,655,-0.0548,0.4686,-0.0922,0.0799
201912,33319,"fort lauderdale, fl",*,113550,0.0134,0.0509,446,-0.0089,,66.5,-0.125,-0.1014,132,-0.0833,0.0645,8,0,-0.3333,48,-0.4545,-0.5714,234,0,0.6138,97.78958713,0.0021,0.0314,1118,0.0118,0.0018,166279,-0.0024,0.0664,680,-0.0058,0.5247,0.0047,0.2536
201912,78245,"san antonio, tx",,243250,0.0092,0.0438,446,0.0206,0.1407,58.5,0.1471,-0.1269,128,-0.2195,0.1034,48,-0.3684,0.3333,84,-0.5,-0.3226,196,-0.1091,0.2405,118.0353689,0.0253,0.0655,2095,-0.0066,-0.0323,249821,0.0051,0.0368,642,-0.0228,0.4395,-0.064,0.0354
201912,77007,"houston, tx",*,470000,0.0106,0.0239,444,-0.1412,-0.1294,64.5,0.1518,,104,-0.3953,0,0,,,48,-0.6471,-0.4783,138,-0.0483,0.0615,201.1580728,8.00E-04,-0.0017,2370,-0.0088,0.0017,606090,0.0105,0.0186,582,-0.1208,0.3108,0.0303,0.0559
201912,30318,"atlanta, ga",,297550,-0.093,-0.1484,444,-0.1395,-0.0045,65.5,0.1491,0.2358,120,-0.0909,0.0714,16,0.3333,1,108,-0.2895,0.35,237,-0.0444,0.0872,177.3378725,-0.0089,0.0039,1326,-0.0893,-0.1586,357764,-0.0283,-0.04,681,-0.1086,0.5338,0.0532,0.045
201912,84060,"park city, ut",*,2190050,0.0186,,443,0.0448,,155.5,0.0097,,80,0.1765,0,0,-1,,20,-0.2857,-0.5833,123,-0.1575,0.6622,801.2104193,0.0383,0.2303,2551,-0.0604,0.0576,3111832,0.0029,0.2427,566,-0.007,0.2777,-0.0667,0.1438
201912,78254,"san antonio, tx",,272540,0.01,0.0481,442,-0.0221,0.211,51.5,0.1705,0.03,168,0.0244,0.3125,76,0.5833,1.1111,116,-0.1471,-0.1471,230,-0.0837,0.0268,126.0131108,0.0048,0.0268,2319,0.018,0.0348,281391,0.0177,0.0375,672,-0.0441,0.5204,-0.0349,-0.0933
201912,10019,"new york, ny",,1795050,-0.0028,0,442,-0.0811,0.0023,99.5,-0.0524,-0.1272,20,-0.6667,-0.5,0,-1,,32,-0.1111,-0.2,62,-0.0746,-0.1733,1638.920766,0.0188,0.029,904,-0.0484,-0.0709,4553587,0.0083,0.0546,504,-0.0803,0.1403,0.001,-0.0298
201912,27587,"wake forest, nc",,423550,0.0086,0.0113,441,-0.1091,-0.1267,77.5,0.0915,-0.2402,84,-0.3,0.05,8,-0.3333,-0.3333,100,-0.4048,0.4706,79,-0.2178,0.3167,143.8866167,0.0071,0.0185,3020,0.0117,0.0255,481555,0.0112,0.0352,520,-0.1275,0.1791,-0.0249,0.0603
201912,30349,"atlanta, ga",,196217.5,-0.0023,0.1089,441,-0.0475,0.0046,60,0.0909,-0.0164,156,0.0833,-0.0488,32,0.6,3,64,-0.4286,-0.0588,387,-0.0538,0.1871,83.39093833,-0.0073,0.0417,1622.5,-0.0284,-0.0371,262620,-0.0097,-0.0483,828,-0.0505,0.8776,-0.0058,0.135
201912,8226,"ocean city, nj",*,677000,0.0119,,440,-0.0678,,86.5,0.3308,-0.0281,56,-0.44,-0.0667,0,,-1,24,-0.7,-0.3333,154,-0.0941,24.6667,348.4024745,-0.0063,0.1545,1033,-0.0609,0.781,901466,0.0278,0.1175,594,-0.0748,0.35,-0.0102,0.339
201912,34102,"naples, fl",*,1574550,0.0158,-0.0711,438,0.0453,-0.1798,95,-0.1038,,80,0.3333,0,0,-1,-1,40,-0.1667,-0.3333,65,0.0484,0.2037,709.8499257,0.0074,-0.0535,2329,0.0013,0.036,3197073,0.0227,0.0269,503,0.0457,0.1484,4.00E-04,0.0473
201912,33993,"cape coral, fl",,245000,0.0206,0.0296,436,0.0456,-0.1084,75,-0.0506,-0.1477,88,-0.12,0,16,0.3333,0.3333,112,0.12,0.1667,136,-0.2273,0.1429,145.3132861,0.0073,0.0441,1805,0.0039,0.0273,306328,0.023,0.0603,572,-0.0354,0.3119,-0.1101,0.0686
201912,29576,"murrells inlet, sc",,329500,-0.0044,0.0397,435,-0.0685,-0.1049,107.5,0.0859,-0.0138,44,-0.5217,-0.4211,0,-1,,68,-0.6047,-0.4516,135,-0.2663,-0.2151,0,,-1,0,,-1,459702,0.0087,0.0741,570,-0.1244,0.3103,-0.0837,-0.0436
201912,30319,"atlanta, ga",,552550,-0.0014,-0.1016,434,-0.1523,-0.1125,64.5,0.1518,0.0574,84,-0.4,-0.4167,8,1,,76,-0.525,0,130,-0.1772,-0.0511,204.2722686,-0.0028,-0.0462,2135.5,0.0031,-0.0679,705301,0.0233,-0.1093,564,-0.1582,0.2995,-0.0091,0.0194
201912,6830,"greenwich, ct",*,2580050,0.0341,-0.1026,432,-0.122,-0.0204,163.5,0.1354,,12,-0.5714,-0.6667,0,,,12,-0.8333,-0.4,22,0.1,,597.2929728,0.0076,-0.0297,3939,0.0385,-0.1217,3568911,0.0517,-0.0201,454,-0.1133,0.0509,0.0103,0.0509
201912,31324,"richmond hill, ga",,310350,-0.0022,0.0013,432,0.0335,-0.0314,107,0.0808,-0.1008,64,0,0.0667,0,-1,-1,60,-0.1176,-0.0625,48,-0.2727,-0.4783,120.5675869,0.0172,0.0567,2611.5,-0.0182,-0.0074,432604,0.0179,0.1036,480,-0.0083,0.1111,-0.0468,-0.0952
201912,81611,"aspen, co",*,2297550,0.0686,0.0011,428,0.0439,,181,-0.0812,-0.0573,52,0.625,0.1818,0,,,24,2,1,0,,-1,1143.188921,0.0441,0.0115,1999.5,0.0452,0.0387,5492836,-0.0035,-0.0465,428,0.0439,0,0,-0.0985
201912,33432,"boca raton, fl",,1244938.5,-0.0236,0.2511,425,0.0143,-0.0821,85,-0.023,-0.15,60,-0.25,-0.0625,0,-1,-1,60,-0.1667,-0.375,89,-0.022,0.3485,574.3175407,-0.0233,0.1581,2170.5,-0.0319,0.0331,2504880,-0.038,0.1374,514,0.0078,0.2094,-0.0078,0.0669
201912,36526,"daphne, al",*,294950,0.0172,0.0724,425,-0.0297,,74,0.0725,-0.2292,104,0.4444,0.1304,16,-0.3333,0.3333,76,-0.3667,-0.0952,132,-0.0294,,123.079837,0.0264,0.0421,2486,-0.0036,0.0503,360593,0.0164,-0.0754,557,-0.0296,0.3106,1.00E-04,0.3106
201912,32168,"new smyrna beach, fl",*,318480,0.0206,-0.0321,424,0.0627,,83.5,0.1438,0.1133,112,0.3333,0.4737,12,2,,80,-0.0476,-0.0476,78,-0.1034,6.0909,167.6890742,5.00E-04,0.1804,1965.5,0.0028,-0.1693,441760,0.0287,-0.0406,502,0.0329,0.184,-0.0341,0.1563
201912,30135,"douglasville, ga",*,272450,-0.0268,,423,-0.0537,-0.1881,58,0.0357,-0.1343,168,0.0769,0.0244,0,-1,-1,152,-0.1915,0.3571,289,-0.1373,0.0471,96.50968327,4.00E-04,0.0266,2327,-0.0021,0.0333,298457,-0.0088,-0.0374,712,-0.0895,0.6832,-0.0662,0.1535
201912,77356,"montgomery, tx",,332050,-0.009,-0.042,423,0.0242,-0.0386,79.5,-0.0185,-0.0062,88,-0.0435,0.5714,4,0,-0.5,52,-0.3158,-0.2353,84,-0.1923,0.0769,130.7538492,-0.0018,0.0163,2506.5,-0.0296,-0.0484,476725,-0.0234,-0.0619,507,-0.0193,0.1986,-0.0532,0.0213
201912,85262,"scottsdale, az",,1445050,0.0358,0.0704,421,0.0048,-0.0539,84.5,-0.0611,-0.0059,52,-0.5,-0.1333,0,-1,,36,-0.5263,-0.4706,87,-0.044,0.3385,334.2172176,0.0218,0.0967,4355,0.0123,0.0053,1884034,0.0242,0.0259,508,-0.0039,0.2067,-0.0105,0.0606
201912,33913,"fort myers, fl",*,333750,0.0115,0.0268,420,0.0145,,70.5,0.0522,0.0522,100,-0.3056,-0.0385,12,2,2,96,-0.1724,0.1429,149,-0.0745,0.4608,159.430391,-0.015,-0.0105,2057.5,-0.0075,0.0365,487710,0.0294,0.1548,569,-0.0104,0.3548,-0.0341,0.1224
201912,30252,"mcdonough, ga",,301995,-0.0257,0.0099,420,-0.0345,-0.0141,60,0.0714,-0.0164,108,-0.3077,0.0385,16,1,1,68,-0.4516,-0.3929,160,-0.1209,0.0667,100.441888,0.0016,0.1337,2707,-0.0037,0.1888,316366,-0.0341,0.0406,580,-0.06,0.381,-0.0374,0.0288
201912,33496,"boca raton, fl",,582050,0.0601,-0.0284,418,-0.0391,-0.1434,107,0.1505,0.163,64,-0.1579,-0.2727,4,,,88,0.2222,0,91,0.0581,0.1235,206.3981813,0.0114,-0.0087,3035,0.0302,0.0123,1135223,0.0155,-0.0484,509,-0.023,0.2177,0.02,0.0517
201912,30518,"buford, ga",,349950,0,-0.0553,418,-0.0457,0.0885,58.5,0.0086,-0.0859,112,-0.3778,0.037,24,0.5,5,88,-0.2667,0.4667,185,-0.1991,0.2333,131.4001833,0.039,0.0565,2479.5,-0.0165,-0.0404,399436,0.0017,-6.00E-04,603,-0.0987,0.4426,-0.0848,0.052
201912,30127,"powder springs, ga",,327550,0.0564,0.1297,418,-0.0649,-0.067,56,0.098,0.098,168,-0.1923,0,8,-0.3333,1,140,-0.2553,0.9444,267,-0.1387,0.0309,112.6649737,-9.00E-04,0.0993,2388,-0.005,0.1787,593578,0.6432,0.5276,685,-0.0951,0.6388,-0.0548,0.0606
201912,78382,"rockport, tx",,300050,-0.0566,0.0173,418,-0.0391,0.1117,117,0.0446,0.0541,36,-0.5714,-0.1,0,,,40,-0.4444,0.6667,48,-0.2836,-0.04,188.3879093,8.00E-04,0.0883,1689,-0.0271,-0.0982,431470,-0.031,0.0754,466,-0.0717,0.1148,-0.0392,-0.0181
201912,8753,"toms river, nj",*,342500,-0.0071,,417,-0.1759,,83.5,0.2463,,84,-0.125,-0.2759,0,,,48,-0.5714,-0.4,4,-0.6364,-0.2,159.6428571,0.0119,0.1105,1722.5,0.0085,0.183,435006,0.0156,0.1486,421,-0.1857,0.0096,-0.0121,7.00E-04
201912,30328,"atlanta, ga",,449950,0.011,-0.0984,416,-0.0796,0.1785,62,-0.0159,0.0877,80,-0.5,0.1765,16,3,,84,-0.4324,0.1667,139,-0.0608,0.0692,172.6279201,-0.0015,-0.0183,1880.5,0.0045,-0.181,590776,0.0276,-0.0397,555,-0.075,0.3341,0.0067,-0.0341
201912,34953,"port saint lucie, fl",,265050,-0.0108,0.06,416,0.0146,-0.1149,51.5,0.0098,-0.0636,160,0,0.2121,4,0,0,88,-0.4359,-0.3529,268,-0.1126,0.085,137.6475273,-0.0113,0.0229,1971,0.002,0.0309,273817,0.0015,0.0699,684,-0.0393,0.6442,-0.0924,0.1187
201912,85255,"scottsdale, az",,1250050,0.0204,0.2195,414,-0.0143,-0.1303,69,0.2321,-0.0143,80,-0.375,0.1111,4,0,0,88,-0.2667,-0.12,133,-0.1014,0.0391,314.507158,0.0163,0.0867,3840,0.0026,0.0364,1868043,-1.00E-04,0.123,547,-0.037,0.3213,-0.0311,0.0523
201912,30180,"villa rica, ga",*,245007,-0.0198,0.0562,412,-0.0441,0.0842,71,0.2241,,76,-0.4412,-0.4571,12,0.5,-0.25,64,-0.4839,1,224,-0.0857,0.1144,100.8125428,0.0044,0.1147,1951,0.0057,0.0301,269611,-7.00E-04,0.0677,636,-0.0592,0.5437,-0.0248,0.0147
201912,30309,"atlanta, ga",,509550,0.0505,-0.135,411,-0.0442,0.2844,70,0.1864,0.2281,88,-0.2143,0.0476,0,-1,,64,-0.2,1.2857,91,-0.2891,0.4,318.9996353,0.015,0.0232,1194.5,0.0218,0.0478,790872,0.0285,-0.0852,502,-0.1004,0.2214,-0.0763,0.0183
201912,30132,"dallas, ga",*,285515,0.0023,,410,0.0276,,52,-0.1034,,156,0.1143,-0.025,12,0.5,-0.6667,60,-0.4,-0.0625,183,-0.2043,-0.1682,112.8223807,0.0222,0.1104,2298.5,7.00E-04,0.1356,299421,0.0119,0.0048,593,-0.0572,0.4463,-0.1301,0.0328
201912,33156,"miami, fl",,1349050,0.0393,0.0792,410,-0.0398,-0.0215,126,0.0413,0.0413,48,0.0909,-0.1429,4,,,36,-0.55,0,64,-0.0725,0.0667,359.416718,0.0081,0.0048,3188.5,0.0014,-0.0201,2617503,-0.0081,0.0335,474,-0.0444,0.1561,-0.0055,0.0129
201912,8757,"toms river, nj",,209550,0.0096,0.1032,409,-0.1011,-0.0598,79.5,0.2045,0.325,68,-0.3462,-0.15,0,-1,,72,-0.4194,-0.0526,6,0,2,129.4638799,0.0142,0.0363,1124,0,0,211211,0.0037,0.0564,415,-0.0998,0.0147,0.0015,0.0101
201912,28906,"murphy, nc",*,219850,-9.00E-04,0.1045,407,-0.024,,106.5,0.1452,-0.1614,44,-0.3889,0,0,-1,,32,-0.3846,-0.2,113,-0.3543,55.5,116.6333333,-0.0479,0.1368,1333.5,-0.0337,0.0634,265131,-0.0066,0.0202,520,-0.1216,0.2776,-0.142,0.2732
201912,34746,"kissimmee, fl",,284000,0.0145,0.0715,407,0.015,-0.0378,64.5,0.1316,-0.1284,116,-0.2564,0.2083,12,2,0.5,72,-0.1818,-0.1818,199,-0.1156,0.4851,135.3676354,0.0042,0.0366,2049.5,-0.0085,0.0086,317337,0.028,0.1126,606,-0.0319,0.4889,-0.0722,0.1722
201912,84770,"saint george, ut",,414950,0.0375,0.1857,405,-0.0647,-0.0146,61,0.1961,-0.1286,116,-0.0333,0.0357,28,2.5,,40,-0.6154,-0.2857,44,0.1,0.1,187.9651425,-0.0081,0.1278,2181,0.0116,0.042,541909,0.0078,0.1605,449,-0.0507,0.1086,0.0163,0.0113
201912,32164,"palm coast, fl",,239950,0.0071,0.0213,405,-0.0559,0.1345,65.5,0.0234,-0.0076,92,-0.4524,-0.08,24,0.5,2,80,-0.0476,0.4286,214,0.0542,0.7833,127.5239648,0.0248,0.0554,1932,-0.001,-0.0359,248886,0.0217,0.0327,619,-0.0206,0.5284,0.0552,0.1923
201912,29526,"conway, sc",*,219550,-0.0023,,405,-0.0795,-0.0515,126.5,0.1606,-0.0117,40,-0.4444,-0.5238,12,2,-0.4,56,-0.3913,-0.3333,246,-0.1055,0.2059,0,,-1,0,,-1,231412,8.00E-04,-0.0116,651,-0.0895,0.6074,-0.0176,0.1297
201912,30022,"alpharetta, ga",*,503950,-0.002,,405,-0.1598,-0.0711,73.5,0.1667,-0.02,92,-0.3784,-0.2333,4,-0.6667,,96,-0.3514,-0.04,159,-0.1675,0.1277,148.9085992,0.007,0.0133,3091.5,-0.0043,-0.0968,656970,0.0149,-0.1671,564,-0.162,0.3926,-0.0037,0.0692
201912,32461,"inlet beach, fl",,1078550,0.0089,0.0839,404,-0.0025,0.1222,110,0.0092,-0.2466,44,-0.1538,0.2222,4,-0.5,-0.5,44,-0.45,0.5714,0,,,551.8688902,0.0118,0.0156,2414.5,0.006,0.0192,1770079,-0.0121,0.0133,404,-0.0025,0,0,0
